filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,844,0.1,0.9,150,2.829010009765625,700,2,433,469,0.5630461922596754
BENIGN,844,0.5,0.9,150,3.022106647491455,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.9,150,3.3517422676086426,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.1,200,3.6173694133758545,699,2,434,469,0.5636704119850188
BENIGN,844,0.5,0.1,200,4.07233190536499,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.1,200,4.20281457901001,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.5,200,3.5954973697662354,699,2,434,469,0.5636704119850188
BENIGN,844,0.5,0.5,200,3.9025042057037354,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.5,200,4.250938177108765,701,2,432,469,0.5624219725343321
BENIGN,844,0.1,0.9,200,3.617638349533081,700,2,433,469,0.5630461922596754
BENIGN,844,0.5,0.9,200,3.8585989475250244,701,2,432,469,0.5624219725343321
BENIGN,844,0.7,0.9,200,4.187962055206299,701,2,432,469,0.5624219725343321
BENIGN,918,0.1,0.1,10,0.6151876449584961,1028,4,109,465,0.35830212234706615
BENIGN,918,0.5,0.1,10,0.7440948486328125,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.1,10,0.7539749145507812,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.5,10,0.6246132850646973,1030,4,107,465,0.3570536828963795
BENIGN,918,0.5,0.5,10,0.717146635055542,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.5,10,0.7491693496704102,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.9,10,0.6176106929779053,1030,4,107,465,0.3570536828963795
BENIGN,918,0.5,0.9,10,0.7177326679229736,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.9,10,0.7451498508453369,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.1,50,1.2333354949951172,1028,4,109,465,0.35830212234706615
BENIGN,918,0.5,0.1,50,1.392364263534546,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.1,50,1.4279453754425049,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.5,50,1.2237586975097656,1030,4,107,465,0.3570536828963795
BENIGN,918,0.5,0.5,50,1.3609611988067627,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.5,50,1.4202063083648682,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.9,50,1.218083143234253,1030,4,107,465,0.3570536828963795
BENIGN,918,0.5,0.9,50,1.3667209148406982,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.9,50,1.4221503734588623,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.1,100,1.9425265789031982,1028,4,109,465,0.35830212234706615
BENIGN,918,0.5,0.1,100,2.1930978298187256,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.1,100,2.2498233318328857,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.5,100,1.9359700679779053,1030,4,107,465,0.3570536828963795
BENIGN,918,0.5,0.5,100,2.1478188037872314,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.5,100,2.242786169052124,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.9,100,1.9510233402252197,1030,4,107,465,0.3570536828963795
BENIGN,918,0.5,0.9,100,2.153940200805664,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.9,100,2.3953163623809814,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.1,150,2.908201217651367,1028,4,109,465,0.35830212234706615
BENIGN,918,0.5,0.1,150,3.240180253982544,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.1,150,3.3469271659851074,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.5,150,2.8442585468292236,1030,4,107,465,0.3570536828963795
BENIGN,918,0.5,0.5,150,3.168689489364624,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.5,150,3.3325607776641846,1030,4,107,465,0.3570536828963795
BENIGN,918,0.1,0.9,150,2.849730968475342,1030,4,107,465,0.3570536828963795
BENIGN,918,0.5,0.9,150,3.1551737785339355,1030,4,107,465,0.3570536828963795
BENIGN,918,0.7,0.9,150,3.328629493713379,1030,4,107,465,0.3570536828963795
